Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
ST1W,G300,P78445-11,,6/8/2015 10:59,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/9/2015 14:22,0.053,0.053,+/- 0.004,0.002,0.008,0.002,mg/L,,,6/8/2015 14:59,51642011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G300,P78450-12,,6/15/2015 10:26,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/16/2015 11:52,0.095,0.095,+/- 0.007,0.002,0.004,0.002,mg/L,,,6/15/2015 15:16,51650011,WMD,WMD,,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates are closed.,
ST1W,G300,P78450-12,,6/15/2015 10:26,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/16/2015 11:51,0.029,0.029,+/- 0.002,0.002,0.008,0.002,mg/L,,,6/15/2015 15:16,51650011,WMD,WMD,,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates are closed.,
ST1W,G300,P78450-12,,6/15/2015 10:26,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/22/2015 12:20,0.045,0.045,+/- 0.003,0.002,0.004,0.002,mg/L,,,6/15/2015 15:16,51650011,WMD,WMD,,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates are closed.,
ST1W,G300,P78446-11,,6/22/2015 9:55,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/23/2015 13:32,0.107,0.107,+/- 0.008,0.002,0.004,0.002,mg/L,,,6/22/2015 14:22,51643011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates closed.,
ST1W,G300,P78446-11,,6/22/2015 9:55,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/23/2015 13:57,0.029,0.029,+/- 0.002,0.002,0.008,0.002,mg/L,,,6/22/2015 14:22,51643011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates closed.,
ST1W,G300,P78446-11,,6/22/2015 9:55,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,6/25/2015 13:28,0.041,0.041,+/- 0.003,0.002,0.004,0.002,mg/L,,,6/22/2015 14:22,51643011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates closed.,
ST1W,G300,P78451-12,,6/29/2015 9:09,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,6/30/2015 12:25,0.022,0.022,+/- 0.002,0.002,0.008,0.002,mg/L,,,6/29/2015 13:43,51651011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,"Site completely choked with vegetation.  Needs to be sprayed.  Sample taken from rocks where water surface was clear of vegetation.  Gates closed, no flow.",
ST1W,G300,P78451-12,,6/29/2015 9:09,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/6/2015 12:35,0.033,0.033,+/- 0.003,0.002,0.004,0.002,mg/L,,,6/29/2015 13:43,51651011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,"Site completely choked with vegetation.  Needs to be sprayed.  Sample taken from rocks where water surface was clear of vegetation.  Gates closed, no flow.",
ST1W,G300,P78451-12,,6/29/2015 9:09,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,6/30/2015 13:47,0.074,0.074,+/- 0.005,0.002,0.004,0.002,mg/L,,,6/29/2015 13:43,51651011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,"Site completely choked with vegetation.  Needs to be sprayed.  Sample taken from rocks where water surface was clear of vegetation.  Gates closed, no flow.",
ST1W,G300,P78447-11,,7/6/2015 10:25,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/7/2015 12:49,0.043,0.043,+/- 0.003,0.002,0.008,0.002,mg/L,,,7/6/2015 14:22,51644011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,,
ST1W,G300,P78447-11,,7/6/2015 10:25,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/7/2015 10:44,0.081,0.081,+/- 0.006,0.002,0.004,0.002,mg/L,,,7/6/2015 14:22,51644011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,,
ST1W,G300,P78447-11,,7/6/2015 10:25,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/10/2015 9:07,0.054,0.054,+/- 0.004,0.002,0.004,0.002,mg/L,,,7/6/2015 14:22,51644011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,4,MON,3,,
ST1W,G300,P79036-12,,7/13/2015 9:37,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/14/2015 11:43,0.075,0.075,+/- 0.005,0.002,0.004,0.002,mg/L,,,7/13/2015 13:55,52161011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G300,P79036-12,,7/13/2015 9:37,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/14/2015 13:13,0.002,0.002,+/- 0.002,0.002,0.008,0.002,mg/L,I,,7/13/2015 13:55,52161011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G300,P79036-12,,7/13/2015 9:37,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/20/2015 11:41,0.013,0.013,+/- 0.002,0.002,0.004,0.002,mg/L,,,7/13/2015 13:55,52161011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1E,G300,P76669-12,,7/20/2015 10:29,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,7/24/2015 12:50,0.05,0.05,+/- 0.004,0.002,0.004,0.002,mg/L,,,7/20/2015 14:54,50026012,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1E,G300,P76669-12,,7/20/2015 10:29,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/21/2015 13:32,0.088,0.088,+/- 0.006,0.002,0.004,0.002,mg/L,,,7/20/2015 14:54,50026012,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1E,G300,P76669-12,,7/20/2015 10:29,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/21/2015 13:08,0.037,0.037,+/- 0.003,0.002,0.008,0.002,mg/L,,,7/20/2015 14:54,50026012,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates are closed.,
ST1W,G300,P79032-11,,7/27/2015 10:22,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/28/2015 13:56,0.042,0.042,+/- 0.003,0.002,0.008,0.002,mg/L,,,7/27/2015 14:20,52157011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates closed,
ST1W,G300,P79032-11,,7/27/2015 10:22,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/28/2015 11:32,0.077,0.077,+/- 0.006,0.002,0.004,0.002,mg/L,,,7/27/2015 14:20,52157011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates closed,
ST1W,G300,P79032-11,,7/27/2015 10:22,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/3/2015 10:45,0.053,0.053,+/- 0.004,0.002,0.004,0.002,mg/L,,,7/27/2015 14:20,52157011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gates closed,
ST1W,G300,P79037-12,,8/3/2015 9:35,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/10/2015 14:25,0.053,0.053,+/- 0.004,0.002,0.004,0.002,mg/L,,,8/3/2015 13:23,52162011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates closed,
ST1W,G300,P79037-12,,8/3/2015 9:35,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/4/2015 13:38,0.041,0.041,+/- 0.003,0.002,0.008,0.002,mg/L,,,8/3/2015 13:23,52162011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates closed,
ST1W,G300,P79037-12,,8/3/2015 9:35,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/4/2015 10:59,0.093,0.093,+/- 0.007,0.002,0.004,0.002,mg/L,,,8/3/2015 13:23,52162011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Gates closed,
ST1W,G300,P79033-11,,8/10/2015 9:37,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/13/2015 10:36,0.006,0.006,+/- 0.002,0.002,0.004,0.002,mg/L,,,8/10/2015 12:31,52158011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79033-11,,8/10/2015 9:37,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/11/2015 10:44,0.002,0.002,+/- 0.002,0.002,0.008,0.002,mg/L,I,,8/10/2015 12:31,52158011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79033-11,,8/10/2015 9:37,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/11/2015 11:38,0.063,0.063,+/- 0.005,0.002,0.004,0.002,mg/L,,,8/10/2015 12:31,52158011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79038-12,,8/17/2015 9:37,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/19/2015 10:04,0.014,0.014,+/- 0.002,0.002,0.004,0.002,mg/L,,,8/17/2015 14:24,52163011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
ST1W,G300,P79038-12,,8/17/2015 9:37,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/18/2015 12:40,0.003,0.003,+/- 0.002,0.002,0.008,0.002,mg/L,I,,8/17/2015 14:24,52163011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
ST1W,G300,P79038-12,,8/17/2015 9:37,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/18/2015 14:34,0.065,0.065,+/- 0.005,0.002,0.004,0.002,mg/L,,,8/17/2015 14:24,52163011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,1,1,1,MON,3,,
ST1W,G300,P79034-11,,8/24/2015 11:00,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/26/2015 10:44,0.075,0.075,+/- 0.005,0.002,0.004,0.002,mg/L,,,8/24/2015 15:35,52159011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Duckweed on water surface around sample area.,
ST1W,G300,P79034-11,,8/24/2015 11:00,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/25/2015 10:56,0.002,0.002,+/- 0.002,0.002,0.008,0.002,mg/L,I,,8/24/2015 15:35,52159011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Duckweed on water surface around sample area.,
ST1W,G300,P79034-11,,8/24/2015 11:00,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,8/28/2015 11:34,0.009,0.009,+/- 0.002,0.002,0.004,0.002,mg/L,,,8/24/2015 15:35,52159011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,Duckweed on water surface around sample area.,
ST1W,G300,P79039-12,,8/31/2015 9:41,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/2/2015 9:24,0.046,0.046,+/- 0.003,0.002,0.004,0.002,mg/L,,,8/31/2015 13:46,52164011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,,
ST1W,G300,P79039-12,,8/31/2015 9:41,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/1/2015 13:49,0.079,0.079,+/- 0.006,0.002,0.004,0.002,mg/L,,,8/31/2015 13:46,52164011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,,
ST1W,G300,P79039-12,,8/31/2015 9:41,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/1/2015 12:52,0.033,0.033,+/- 0.003,0.002,0.008,0.002,mg/L,,,8/31/2015 13:46,52164011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,,
ST1W,G300,P79035-11,,9/8/2015 10:07,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/17/2015 8:53,0.066,0.066,+/- 0.004,0.002,0.004,0.002,mg/L,,,9/8/2015 13:23,52160011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79035-11,,9/8/2015 10:07,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/9/2015 9:28,0.051,0.051,+/- 0.003,0.002,0.008,0.002,mg/L,,,9/8/2015 13:23,52160011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79035-11,,9/8/2015 10:07,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/10/2015 9:15,0.118,0.118,+/- 0.008,0.002,0.004,0.002,mg/L,,,9/8/2015 13:23,52160011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79040-12,,9/14/2015 11:02,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/15/2015 13:10,0.043,0.043,+/- 0.003,0.002,0.008,0.002,mg/L,,,9/14/2015 16:37,52165011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79040-12,,9/14/2015 11:02,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/21/2015 11:07,0.061,0.061,+/- 0.004,0.002,0.004,0.002,mg/L,,,9/14/2015 16:37,52165011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79040-12,,9/14/2015 11:02,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/16/2015 11:13,0.255,0.255,+/- 0.017,0.002,0.004,0.002,mg/L,,,9/14/2015 16:37,52165011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P80570-11,,9/21/2015 10:17,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,9/24/2015 12:44,0.158,0.158,+/- 0.010,0.002,0.004,0.002,mg/L,,,9/21/2015 14:11,53426011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P80570-11,,9/21/2015 10:17,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/22/2015 11:55,0.143,0.143,+/- 0.008,0.002,0.008,0.002,mg/L,,,9/21/2015 14:11,53426011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P80570-11,,9/21/2015 10:17,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/23/2015 10:09,0.211,0.211,+/- 0.014,0.002,0.004,0.002,mg/L,,,9/21/2015 14:11,53426011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79041-12,,9/28/2015 9:28,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/1/2015 10:20,0.146,0.146,+/- 0.009,0.002,0.004,0.002,mg/L,,,9/28/2015 14:00,52166011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79041-12,,9/28/2015 9:28,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/30/2015 9:16,0.201,0.201,+/- 0.014,0.002,0.004,0.002,mg/L,,,9/28/2015 14:00,52166011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79041-12,,9/28/2015 9:28,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/29/2015 12:31,0.131,0.131,+/- 0.007,0.002,0.008,0.002,mg/L,,,9/28/2015 14:00,52166011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P80571-11,,10/5/2015 11:18,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/12/2015 10:16,0.063,0.063,+/- 0.004,0.002,0.004,0.002,mg/L,,,10/5/2015 15:55,53427011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,"gates closed, no flow",
ST1W,G300,P80571-11,,10/5/2015 11:18,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/6/2015 13:06,0.053,0.053,+/- 0.004,0.002,0.008,0.002,mg/L,,,10/5/2015 15:55,53427011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,"gates closed, no flow",
ST1W,G300,P80571-11,,10/5/2015 11:18,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/6/2015 12:31,0.128,0.128,+/- 0.009,0.002,0.004,0.002,mg/L,,,10/5/2015 15:55,53427011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,"gates closed, no flow",
ST1W,G300,P79042-12,,10/12/2015 10:23,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/13/2015 9:47,0.033,0.033,+/- 0.003,0.002,0.008,0.002,mg/L,,,10/12/2015 14:06,52167011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,"Sample collected from wingwall due to the presence of blue green algae, duckweed and other FAV. Two filters used to process due to moderate fine particulates. Blue green alge seen along canal banks. Photos of blue green algae taken and SLAP also will be done.",
ST1W,G300,P79042-12,,10/12/2015 10:23,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/14/2015 11:37,0.043,0.043,+/- 0.003,0.002,0.004,0.002,mg/L,,,10/12/2015 14:06,52167011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,"Sample collected from wingwall due to the presence of blue green algae, duckweed and other FAV. Two filters used to process due to moderate fine particulates. Blue green alge seen along canal banks. Photos of blue green algae taken and SLAP also will be done.",
ST1W,G300,P79042-12,,10/12/2015 10:23,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/14/2015 7:46,0.096,0.096,+/- 0.007,0.002,0.004,0.002,mg/L,,,10/12/2015 14:06,52167011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,"Sample collected from wingwall due to the presence of blue green algae, duckweed and other FAV. Two filters used to process due to moderate fine particulates. Blue green alge seen along canal banks. Photos of blue green algae taken and SLAP also will be done.",
ST1E,G300,P79667-12,,10/19/2015 10:52,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/20/2015 9:24,0.052,0.052,+/- 0.003,0.002,0.008,0.002,mg/L,,,10/19/2015 15:56,52723012,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,,
ST1E,G300,P79667-12,,10/19/2015 10:52,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/26/2015 12:37,0.059,0.059,+/- 0.004,0.002,0.004,0.002,mg/L,,,10/19/2015 15:56,52723012,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,,
ST1E,G300,P79667-12,,10/19/2015 10:52,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/20/2015 14:45,0.096,0.096,+/- 0.007,0.002,0.004,0.002,mg/L,,,10/19/2015 15:56,52723012,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,,
ST1W,G300,P80572-11,,10/26/2015 10:55,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,10/30/2015 12:19,0.081,0.081,+/- 0.005,0.002,0.004,0.002,mg/L,,,10/26/2015 14:32,53428011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P80572-11,,10/26/2015 10:55,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/27/2015 11:19,0.115,0.115,+/- 0.008,0.002,0.004,0.002,mg/L,,,10/26/2015 14:32,53428011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P80572-11,,10/26/2015 10:55,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/27/2015 13:42,0.069,0.069,+/- 0.004,0.002,0.008,0.002,mg/L,,,10/26/2015 14:32,53428011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79079-12,,11/2/2015 9:28,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,11/3/2015 11:30,0.044,0.044,+/- 0.003,0.002,0.008,0.002,mg/L,,,11/2/2015 12:36,52201011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gate closed.,
ST1W,G300,P79079-12,,11/2/2015 9:28,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/3/2015 13:39,0.1,0.1,+/- 0.007,0.002,0.004,0.002,mg/L,,,11/2/2015 12:36,52201011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gate closed.,
ST1W,G300,P79079-12,,11/2/2015 9:28,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,11/9/2015 13:36,0.053,0.053,+/- 0.004,0.002,0.004,0.002,mg/L,,,11/2/2015 12:36,52201011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,2,MON,3,Gate closed.,
ST1W,G300,P80573-11,,11/9/2015 9:36,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,11/16/2015 12:34,0.127,0.127,+/- 0.008,0.002,0.004,0.002,mg/L,,,11/9/2015 13:11,53429011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P80573-11,,11/9/2015 9:36,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,11/10/2015 10:35,0.114,0.114,+/- 0.006,0.002,0.008,0.002,mg/L,,,11/9/2015 13:11,53429011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P80573-11,,11/9/2015 9:36,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/10/2015 11:12,0.161,0.161,+/- 0.011,0.002,0.004,0.002,mg/L,,,11/9/2015 13:11,53429011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P79405-12,,11/16/2015 9:23,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,11/17/2015 12:14,0.094,0.094,+/- 0.006,0.002,0.008,0.002,mg/L,,,11/16/2015 13:33,52502011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates closed,
ST1W,G300,P79405-12,,11/16/2015 9:23,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,11/23/2015 10:06,0.104,0.104,+/- 0.007,0.002,0.004,0.002,mg/L,,,11/16/2015 13:33,52502011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates closed,
ST1W,G300,P79405-12,,11/16/2015 9:23,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/17/2015 11:19,0.139,0.139,+/- 0.010,0.002,0.004,0.002,mg/L,,,11/16/2015 13:33,52502011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,3,MON,3,Gates closed,
ST1W,G300,P81435-11,,11/23/2015 10:41,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,11/24/2015 16:43,0.067,0.067,+/- 0.004,0.002,0.008,0.002,mg/L,,,11/23/2015 13:43,54131011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P81435-11,,11/23/2015 10:41,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/24/2015 14:19,0.109,0.109,+/- 0.008,0.002,0.004,0.002,mg/L,,,11/23/2015 13:43,54131011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
ST1W,G300,P81435-11,,11/23/2015 10:41,SAMP,G,0.5,m,SW,26,"PHOSPHATE, DISSOLVED AS P",666,SM4500PF,12/2/2015 11:22,0.079,0.079,+/- 0.005,0.002,0.004,0.002,mg/L,,,11/23/2015 13:43,54131011,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,2,1,1,MON,3,,
